entity:ID,name,:LABEL
e835,街道受淹现象,my_entity
e836,较轻,my_entity
e837,热腾腾饭菜,my_entity
e838,渗漏险情,my_entity
e839,沉淀后河水,my_entity
e840,水位降至60.09米,my_entity
e841,大雨到暴雨,my_entity
e842,三江口以上江段全线,my_entity
e843,中国南方,my_entity
e844,没有,my_entity
e845,部分耕地冲毁,my_entity
e846,困村民,my_entity
e847,记者刘忠俊,my_entity
e848,中等鲁西地,my_entity
e849,河道,my_entity
e850,呼伦贝尔市境内,my_entity
e851,到2040毫米大雨,my_entity
e852,混合型洪水,my_entity
e853,采取临时措施,my_entity
e854,防汛设施修复工作,my_entity
e855,一级战备状态,my_entity
e856,供电通讯,my_entity
e857,长江中下游干流水位,my_entity
e858,上升态势,my_entity
e859,部分地区强降水造成城市积水,my_entity
e860,广西壮族自治区凌云县防汛抗旱指挥部,my_entity
e861,四川盆地出现强降水过程,my_entity
e862,南郑报告灾情,my_entity
e863,漂流景区受损,my_entity
e864,省委书记春华邓海光,my_entity
e865,滑坡灾害致13人死33人,my_entity
e866,洪涝灾害造成600余间房屋倒塌,my_entity
e867,户口本登记事项变更,my_entity
e868,德江县枫溪镇,my_entity
e869,暴雨风雹灾害,my_entity
e870,毛细血管,my_entity
e871,暴雨致25万多人49个乡镇受灾,my_entity
e872,该省倒塌1200余间,my_entity
e873,干流出现高洪水位,my_entity
e874,土壤饱和,my_entity
e875,太湖骨干水利工程,my_entity
e876,降低因损失,my_entity
e877,昭阳区委宣传部副部长夏文炳,my_entity
e878,新一轮强降水预报工作,my_entity
e879,中新网南昌6月14日电王剑罗光琪,my_entity
e880,落石行车受阻,my_entity
e881,北部地区出现强降雨过程,my_entity
e882,多处散渗,my_entity
e883,露水河林业局,my_entity
e884,渠江广安站,my_entity
e885,灾后重建,my_entity
e886,退垸,my_entity
e887,最大冰雹直径为左右80毫米,my_entity
e888,消息,my_entity
e889,广元地,my_entity
e890,陕西发生大范围强降水过程,my_entity
e891,A级景区,my_entity
e892,残留云系影响,my_entity
e893,水库漫坝,my_entity
e894,高度重视,my_entity
e895,湖南省杜家毫省长,my_entity
e896,中断达15条,my_entity
e897,天气过程造成市遭受暴雨灾害,my_entity
e898,信息日报制,my_entity
e899,上述地区出现明显降雨,my_entity
e900,巧家县小河镇政府所在地附近,my_entity
e901,山东全省投入11.9万台套设备,my_entity
e902,汪洋副总理李克强,my_entity
e903,武侯镇站,my_entity
e904,动车组列车,my_entity
e905,最小的,my_entity
e906,防洪措施落实情况,my_entity
e907,财政收入15%以上,my_entity
e908,喜坪村上坪小组,my_entity
e909,乌苏市消防部门,my_entity
e910,塔城地,my_entity
e911,陕西省出现秋淋天气,my_entity
e912,四方面困难,my_entity
e913,黑龙江省阿什河,my_entity
e914,中断,my_entity
e915,江西省减灾委启动省级救灾级应急响应,my_entity
e916,坝顶以下1.2米,my_entity
e917,部分地区遭受洪涝灾害,my_entity
e918,杨福珍,my_entity
e919,山东17县,my_entity
e920,浙江贵州两省减灾委,my_entity
e921,记者,my_entity
e922,莲花塘江段,my_entity
e923,受强台风尤特影响,my_entity
e924,永安河开城桥站,my_entity
e925,惊魂未定村民,my_entity
e926,开展抗灾,my_entity
e927,彝良县人民医院,my_entity
e928,发展改革委,my_entity
e929,彝良震灾区,my_entity
e930,救援命令,my_entity
e931,倒塌房屋中,my_entity
e932,该县博望街道办江湾社区,my_entity
e933,正宁县局部地区降暴雨,my_entity
e934,时机进山,my_entity
e935,中新社茂名9月22日电梁盛梁远东葛燕梅,my_entity
e936,下拨资金投向五省市,my_entity
e937,公路水毁,my_entity
e938,补助政策,my_entity
e939,宣传部副部长孟贤才,my_entity
e940,受灾民众居住,my_entity
e941,引水渠,my_entity
e942,灾害灾情发生,my_entity
e943,浙江广东云南,my_entity
e944,云南麻栗坡,my_entity
e945,累计雨量,my_entity
e946,居住类物资,my_entity
e947,―10天,my_entity
e948,闽西地区,my_entity
e949,暴雨灾区抗灾,my_entity
e950,高空气温上升,my_entity
e951,市委常委马正其率工作组,my_entity
e952,卫星基站,my_entity
e953,收集中,my_entity
e954,九个区县,my_entity
e955,今年4,my_entity
e956,县电信局办公楼,my_entity
e957,目前,my_entity
e958,市委副书记黄泽元,my_entity
e959,江南,my_entity
e960,娘娘坝所在秦州区,my_entity
e961,频繁,my_entity
e962,监督管理,my_entity
e963,副厅长褚瑞云,my_entity
e964,部分地区强降水,my_entity
e965,娄底,my_entity
e966,赶往现场途中,my_entity
e967,宝库乡,my_entity
e968,塌方自然灾害,my_entity
e969,民众盼望降雨,my_entity
e970,徐银海,my_entity
e971,安全转移,my_entity
e972,农村考生,my_entity
e973,橙色预警,my_entity
e974,防治项目建设,my_entity
e975,长江巴南区鱼洞段水位达到193.6米,my_entity
e976,特大暴雨引发洪水造成76人死亡,my_entity
e977,两部委,my_entity
e978,大庆市林甸县,my_entity
e979,搬粮坡组,my_entity
e980,杨柳湾地发生滑坡,my_entity
e981,赤峰市阿鲁科尔沁旗,my_entity
e982,最大锦江水库,my_entity
e983,低压槽影响,my_entity
e984,副指挥长朱宪生,my_entity
e985,连日降雨致使,my_entity
e986,防洪工程巡查排险,my_entity
e987,详细情况,my_entity
e988,永吉县启动自然灾害救助级响应,my_entity
e989,巨大损失,my_entity
e990,土壤表层里面,my_entity
e991,同样,my_entity
e992,附近,my_entity
e993,内蒙古呼伦贝尔根河市宣传部副部长李元明,my_entity
e994,河南省气象台,my_entity
e995,一片,my_entity
e996,新疆北部,my_entity
e997,原始红松母树林,my_entity
e998,西拉沐沦河河流,my_entity
e999,生产企业,my_entity
e1000,中华全国总工会,my_entity
e1001,水体面积达611.6平方公里,my_entity
e1002,汕头市潮南区,my_entity
e1003,汉江白河站,my_entity
e1004,党组书记李华,my_entity
e1005,清远灾区,my_entity
e1006,警戒,my_entity
e1007,房子浸泡居民,my_entity
e1008,热带气旋中,my_entity
e1009,甘南州市,my_entity
e1010,三十多户进水,my_entity
e1011,贵州正安,my_entity
e1012,核灾工作领导小组,my_entity
e1013,达州市渠县县城水源污染,my_entity
e1014,气象观测站发生降水量事件,my_entity
e1015,中国南方地区发生汛情,my_entity
e1016,陕西省南部汉中市,my_entity
e1017,马禹,my_entity
e1018,天然入库洪峰流量,my_entity
e1019,四川省阿坝藏族自治州汶川县映秀镇枫香树村红村沟,my_entity
e1020,抢险队伍,my_entity
e1021,专门工作人员,my_entity
e1022,成为危房,my_entity
e1023,惨重,my_entity
e1024,东乡县县乡村干部,my_entity
e1025,洪峰泄洪到达呼伦贝尔市海拉尔区,my_entity
e1026,广西县,my_entity
e1027,部分街道排水不及,my_entity
e1028,一位官员,my_entity
e1029,造成70人20个省份死亡,my_entity
e1030,四川各地消防部队,my_entity
e1031,7.7万人受灾,my_entity
e1032,带来许多困难,my_entity
e1033,连日来暴雨致36.43万人受灾,my_entity
e1034,于国安,my_entity
e1035,几十台挖掘机,my_entity
e1036,每秒300立方米,my_entity
e1037,乌兰洪水救援现场,my_entity
e1038,水情预警员,my_entity
e1039,穆营村党支部书记,my_entity
e1040,强降雨突破极值,my_entity
e1041,邵阳市新宁县,my_entity
e1042,受灾地区搜救失踪人员,my_entity
e1043,公路上,my_entity
e1044,安置点搭好帐篷,my_entity
e1045,上千座水库,my_entity
e1046,文县8・7暴洪泥石流灾害致15420亩面积,my_entity
e1047,官方启国家四级救灾应急响应,my_entity
e1048,抽调相关人员,my_entity
e1049,昭通市市长王敏正,my_entity
e1050,自己家里,my_entity
e1051,道路抢310处,my_entity
e1052,搜救小分队,my_entity
e1053,地形地质,my_entity
e1054,救灾物资帐篷,my_entity
e1055,洪灾致122人死亡失踪,my_entity
e1056,低洼地带进水被淹,my_entity
e1057,一人在家,my_entity
e1058,局部大暴雨,my_entity
e1059,淮河出现洪水过程,my_entity
e1060,雨威力,my_entity
e1061,采取有效措施,my_entity
e1062,狼藉家园,my_entity
e1063,通村道路堵塞,my_entity
e1064,汉川堤坝,my_entity
e1065,一辆轿车,my_entity
e1066,统计中,my_entity
e1067,问题,my_entity
e1068,多种因素定性为特大暴雨,my_entity
e1069,鲁滇晋,my_entity
e1070,其余,my_entity
e1071,遭遇强暴雨,my_entity
e1072,救灾工作经验,my_entity
e1073,喀什地区疏附,my_entity
e1074,融雪性洪水,my_entity
e1075,公共服务司司长陈振林,my_entity
e1076,省防办负责人,my_entity
e1077,统计数据,my_entity
e1078,富荣镇,my_entity
e1079,受灾人员转移,my_entity
e1080,罕见早汛,my_entity
e1081,婺源县大鄣山乡鄣山站297毫米,my_entity
e1082,入库水量,my_entity
e1083,广西东部岑溪市,my_entity
e1084,贵州省毕节市,my_entity
e1085,受灾群众返回自己家里,my_entity
e1086,遇难人数是洪涝灾害所致,my_entity
e1087,受灾人口达到112万多人,my_entity
e1088,困扰,my_entity
e1089,万源市东部,my_entity
e1090,视频会商会,my_entity
e1091,搬迁的,my_entity
e1092,广西自治区气象局,my_entity
e1093,临夏州市阴,my_entity
e1094,全面消毒,my_entity
e1095,辽宁抚顺市政府,my_entity
e1096,永州市道县县城多处低洼处,my_entity
e1097,第一次泄洪,my_entity
e1098,此处,my_entity
e1099,新疆陆航旅飞机,my_entity
e1100,消防官兵,my_entity
e1101,七成以上用户,my_entity
e1102,洪水有人员困,my_entity
e1103,政府网,my_entity
e1104,瞒报洪灾死亡人数,my_entity
e1105,降雨量达108.6毫米,my_entity
e1106,应急指挥部紧急会议,my_entity
e1107,山洪灾害防治区,my_entity
e1108,发生洪水导致885个乡镇受灾,my_entity
e1109,满屋子泥浆,my_entity
e1110,防汛行政首长,my_entity
e1111,灾害造成1人死亡,my_entity
e1112,着床单被褥,my_entity
e1113,副组长,my_entity
e1114,调用大功率离心泵,my_entity
e1115,特大暴雨洪水,my_entity
e1116,河水猛涨,my_entity
e1117,惊魂未定凌晨山洪,my_entity
e1118,河南省栾川县潭头镇汤营村伊河大桥,my_entity
e1119,大中型水库中,my_entity
e1120,紧急部署,my_entity
e1121,需加强沅水堤防两手抓,my_entity
e1122,库车县消防大队,my_entity
e1123,去年海葵台风,my_entity
e1124,第二次灾害,my_entity
e1125,大量泥石,my_entity
e1126,进一步核查当中,my_entity
e1127,捐赠仪式,my_entity
e1128,凉山地,my_entity
e1129,西伸,my_entity
e1130,贵州省水利厅厅长黄家培,my_entity
e1131,防震棚里,my_entity
e1132,其中温德河,my_entity
e1133,责任追究制,my_entity
e1134,损失,my_entity
e1135,该省水文局,my_entity
e1136,滑坡次生灾害,my_entity
e1137,前六个月降雨量总和,my_entity
e1138,当前,my_entity
e1139,救灾预警响应,my_entity
e1140,不具备搬迁条件的,my_entity
e1141,琼海成为最多一天,my_entity
e1142,站点,my_entity
e1143,作业平台,my_entity
e1144,交通各部门抢修基础工程,my_entity
e1145,书记胡春华,my_entity
e1146,强降水成因,my_entity
e1147,这一天下雨,my_entity
e1148,度汛保安,my_entity
e1149,冷锋切变线影响,my_entity
e1150,南多北少分布,my_entity
e1151,松花江中,my_entity
e1152,赈济家庭箱,my_entity
e1153,湖南平江暴雨,my_entity
e1154,六个方面工作,my_entity
e1155,包头市固阳县西斗铺镇,my_entity
e1156,自然保护区有关部门,my_entity
e1157,受损电力设施,my_entity
e1158,部分乡镇省道被淹,my_entity
e1159,技术负责人,my_entity
e1160,已有1500余名军警实施紧急救援,my_entity
e1161,该市石棉县,my_entity
e1162,大暴雨袭击,my_entity
e1163,受灾损失2751.6亿,my_entity
e1164,各级减灾办,my_entity
e1165,牛山湖,my_entity
e1166,娘娘坝所在秦州区转移一万五千多人,my_entity
e1167,新闻发布会,my_entity
e1168,综合演习,my_entity
e1169,村庄,my_entity
e1170,这个,my_entity
e1171,五大河流三条,my_entity
e1172,近两米,my_entity
e1173,有利,my_entity
e1174,海北地,my_entity
e1175,丽江市华坪县,my_entity
e1176,紧迫工作就是让,my_entity
e1177,内江地局部,my_entity
e1178,米脂县,my_entity
e1179,双丰村段,my_entity
e1180,民房重建,my_entity
e1181,廖丽丽奚婉婷强台风尤特,my_entity
e1182,正在进行的,my_entity
e1183,垮塌事件,my_entity
e1184,南方遭遇强降雨天气过程,my_entity
e1185,台风尼伯特生成,my_entity
e1186,江河部分河段超警戒水位,my_entity
e1187,突降暴雨导致特大洪灾,my_entity
e1188,Ⅲ级,my_entity
e1189,水库垮坝,my_entity
e1190,曹仁平遗体,my_entity
e1191,联合新闻通气会,my_entity
e1192,局地暴雨洪水,my_entity
e1193,湖南国省干线,my_entity
e1194,棉被物资装载任务,my_entity
e1195,多个省区遭遇洪灾,my_entity
e1196,受灾人口人数,my_entity
e1197,融雪型春洪,my_entity
e1198,抚顺市各界代表,my_entity
e1199,江西赣北地区,my_entity
e1200,置学校,my_entity
e1201,岑溪市,my_entity
e1202,省乡,my_entity
e1203,张文远,my_entity
e1204,吸纳社会资源,my_entity
e1205,达州市已有49个气象站点,my_entity
e1206,焦洞水库,my_entity
e1207,县城居民,my_entity
e1208,青川县基础设施受损,my_entity
e1209,云南巧家20万拨,my_entity
e1210,湖南地灾情扩大,my_entity
e1211,朝鲁省领导,my_entity
e1212,乡党委政府,my_entity
e1213,毕节市共有138个乡镇发生洪涝灾害,my_entity
e1214,吉林省珲春市普降大雨,my_entity
e1215,降雨天气,my_entity
e1216,完成核灾抽查,my_entity
e1217,十余起警情,my_entity
e1218,形势,my_entity
e1219,阶段性,my_entity
e1220,搜救队员,my_entity
e1221,境内乐安河水位,my_entity
e1222,强降雨,my_entity
e1223,水源污染,my_entity
e1224,近日,my_entity
e1225,加强雨情隐患点监测,my_entity
e1226,蓄滞洪区,my_entity
e1227,地处陕西省南部安康市遭受百年不遇,my_entity
e1228,旅游团队,my_entity
e1229,潼南境内洪水,my_entity
e1230,各级防汛指挥长,my_entity
e1231,和达县,my_entity
e1232,不少,my_entity
e1233,省委书记张宝顺领导,my_entity
e1234,榆林市之外,my_entity
e1235,贵州省气象部门数据,my_entity
e1236,陕西商洛,my_entity
e1237,其中,my_entity
e1238,十堰市部分乡镇,my_entity
e1239,有关部门,my_entity
e1240,眼泪,my_entity
e1241,和谐,my_entity
e1242,新一轮强降雨造成多条河流出现大洪水,my_entity
e1243,李家乡乡镇,my_entity
e1244,辽宁省委,my_entity
e1245,车辆14641台,my_entity
e1246,共有200余名代表参加哀悼活动,my_entity
e1247,洪水泥流中,my_entity
e1248,贵州省毕节市大方县理化乡偏坡村金星组,my_entity
e1249,四川广元224毫米,my_entity
e1250,东北华南地区降水,my_entity
e1251,贵州中部以东,my_entity
e1252,如此大考,my_entity
e1253,常年5月一个月量,my_entity
e1254,大同地,my_entity
e1255,黄淮河流域局部有强降雨,my_entity
e1256,最大洪峰流量,my_entity
e1257,警示标志,my_entity
e1258,近期长江上中游来水影响,my_entity
e1259,清理自家房屋,my_entity
e1260,山洪泥石流,my_entity
e1261,临时救助,my_entity
e1262,护岸653处,my_entity
e1263,回升,my_entity
e1264,陈振林,my_entity
e1265,黎兵根,my_entity
e1266,一定损害,my_entity
e1267,中共中央总书记,my_entity
e1268,农作物受灾,my_entity
e1269,连日来,my_entity
e1270,民政部门工作人员,my_entity
e1271,失踪人数增至46人,my_entity
e1272,局地冰雹厚度,my_entity
e1273,祖祖辈辈,my_entity
e1274,长江中下游发生洪涝灾害,my_entity
e1275,张会军老人,my_entity
e1276,广西壮族自治区副主席周红波,my_entity
e1277,赤峰受灾,my_entity
e1278,铜川市城区县城,my_entity
e1279,超保汛情,my_entity
e1280,紧急,my_entity
e1281,江西部分河流,my_entity
e1282,影响12万人受灾,my_entity
e1283,风暴康森,my_entity
e1284,最新数据,my_entity
e1285,湟源县7・6洪灾造成,my_entity
e1286,基本衣食,my_entity
e1287,感谢,my_entity
e1288,出省,my_entity
e1289,赤壁县市,my_entity
e1290,粤湘桂地,my_entity
e1291,辽宁省委重视,my_entity
e1292,水灾破坏性加重,my_entity
e1293,内蒙古省自治区,my_entity
e1294,洪峰水位238.47米,my_entity
e1295,包头市固阳县西斗铺镇出现强降雨天气导致1人溺水,my_entity
e1296,防汛责任人,my_entity
e1297,四师九师5个团,my_entity
e1298,建成预警系统,my_entity
e1299,关键阶段,my_entity
e1300,部分,my_entity
e1301,瞒报,my_entity
e1302,下同人民币,my_entity
e1303,上饶万年县中洲圩,my_entity
e1304,会商,my_entity
e1305,砂船,my_entity
e1306,水利部门分析,my_entity
e1307,专人值守,my_entity
e1308,坝溜乡政府,my_entity
e1309,德宏傣族景颇族,my_entity
e1310,并存,my_entity
e1311,主汛期,my_entity
e1312,部分地区有强降水天气,my_entity
e1313,致7死,my_entity
e1314,天气过程,my_entity
e1315,副总指挥陈雷,my_entity
e1316,共109.1万人受灾,my_entity
e1317,引发强降雨造成56县市,my_entity
e1318,重灾年份,my_entity
e1319,省军区协调47集团军某部,my_entity
e1320,通城地,my_entity
e1321,责任,my_entity
e1322,该省防汛面临等低问题,my_entity
e1323,暴雨袭击44个县,my_entity
e1324,这里,my_entity
e1325,灾情公报,my_entity
e1326,江南中南部,my_entity
e1327,气象服务,my_entity
e1328,中国农业大省河南,my_entity
e1329,当地主河道两岸,my_entity
e1330,四川盆地西部龙门山脉,my_entity
e1331,柳江江河出现复涨,my_entity
e1332,街道乡镇受灾,my_entity
e1333,多局地冰雹造成较大损失,my_entity
e1334,黄渚镇,my_entity
e1335,洪涝风雹灾害等福建地遭受发展,my_entity
e1336,永吉县周边县级以上公路4条,my_entity
e1337,涪江潼南小河坝站,my_entity
e1338,河北河南两地,my_entity
e1339,吐哈油田分公司油田建设公司,my_entity
e1340,吐鲁番地区倒塌,my_entity
e1341,除了,my_entity
e1342,人失踪,my_entity
e1343,得到政府救助,my_entity
e1344,蒙山县文圩镇,my_entity
e1345,群众供应饮用水,my_entity
e1346,昭通市昭阳区东部,my_entity
e1347,抢险队,my_entity
e1348,暴洪泥石流灾害造成4人失踪,my_entity
e1349,康家沟水库险情,my_entity
e1350,泥石流灾害,my_entity
e1351,省防汛办,my_entity
e1352,引发等洪涝地质灾害,my_entity
e1353,林业站,my_entity
e1354,灾区交通运输不受阻碍,my_entity
e1355,铜仁地,my_entity
e1356,该县正兴镇,my_entity
e1357,群众,my_entity
e1358,该省有95个县区降水,my_entity
e1359,预泄,my_entity
e1360,一名男子,my_entity
e1361,清理留下淤泥,my_entity
e1362,抗洪抢险应急阶段工作基本完成,my_entity
e1363,各地,my_entity
e1364,新鲜的,my_entity
e1365,道真县玉溪镇洋渡电站,my_entity
e1366,粤西茂名高州,my_entity
e1367,安排受灾群众生活,my_entity
e1368,台风海棠,my_entity
e1369,农用三轮车,my_entity
e1370,各级各部门做好度汛保安,my_entity
e1371,县公安局指挥中心,my_entity
e1372,次低值,my_entity
e1373,建设单位负责人,my_entity
e1374,小龙洞洪水暴涨,my_entity
e1375,湘水老埠头站,my_entity
e1376,开展灾后复产工作,my_entity
e1377,贵州东部,my_entity
e1378,北部地累计300毫米100,my_entity
e1379,应对带来洪流,my_entity
e1380,不少桥梁垮塌,my_entity
e1381,三圣镇德圣村四组村民姚义全,my_entity
e1382,进行中,my_entity
e1383,特大洪灾救援现场已有受困民众救出,my_entity
e1384,北方冬麦区,my_entity
e1385,不同程度受损,my_entity
e1386,广安市委常委苏利明,my_entity
e1387,湖口站水位,my_entity
e1388,冲毁拦河坝5道,my_entity
e1389,降临京城,my_entity
e1390,塔城地遭受大风,my_entity
e1391,蒲家被毁,my_entity
e1392,受灾人口超过2000万人,my_entity
e1393,此次降雨形成暴雨中心,my_entity
e1394,四川省雅安市汉源县万工乡境内后背山,my_entity
e1395,武威地,my_entity
e1396,农田积水,my_entity
e1397,全国总数70%以上,my_entity
e1398,防汛储备库,my_entity
e1399,伊春市委书记王爱文,my_entity
e1400,四川局地,my_entity
e1401,国家防总有关部门指导,my_entity
e1402,S301,my_entity
e1403,湿气流过境影响,my_entity
e1404,救助飞行队发生洪灾,my_entity
e1405,京广铁路大动脉,my_entity
e1406,二楼,my_entity
e1407,公安多部门,my_entity
e1408,当地村民捐助蔬菜,my_entity
e1409,山西省民政厅厅长薛维栋,my_entity
e1410,兰州中心气象台,my_entity
e1411,江西安福暴雨,my_entity
e1412,通过,my_entity
e1413,云南电网公司,my_entity
e1414,新疆尼勒克,my_entity
e1415,甘肃舟曲县,my_entity
e1416,太原市清徐县,my_entity
e1417,城区内涝,my_entity
e1418,暴雨洪涝两部门,my_entity
e1419,树木,my_entity
e1420,航管楼,my_entity
e1421,被毁路段,my_entity
e1422,降水总体,my_entity
e1423,漂流乡美誉,my_entity
e1424,最强时段,my_entity
e1425,湘西州有中等阵雨,my_entity
e1426,加强雨区中小河流洪水,my_entity
e1427,机械,my_entity
e1428,下拨资金,my_entity
e1429,山沟地形,my_entity
e1430,受灾4632千公顷,my_entity
e1431,徽州区北部,my_entity
e1432,南北棉花,my_entity
e1433,救助13.5万人,my_entity
e1434,带棚,my_entity
e1435,地形限制,my_entity
e1436,地灾隐患点,my_entity
e1437,该滑坡威胁,my_entity
e1438,湾镇233毫米,my_entity
e1439,起湖南雨势减弱,my_entity
e1440,西南中下游受灾,my_entity
e1441,该市昭阳区小龙洞乡,my_entity
e1442,发给灾民,my_entity
e1443,部队,my_entity
e1444,最新气象预测,my_entity
e1445,陕西省境内,my_entity
e1446,陕西汉中城固县,my_entity
e1447,云南省昆明主城区,my_entity
e1448,昭通城区西北46公里处,my_entity
e1449,工作组,my_entity
e1450,干流莲花塘,my_entity
e1451,副省长梁卫国率工作组,my_entity
e1452,第三,my_entity
e1453,水利专家,my_entity
e1454,五河赣江,my_entity
e1455,防汛工作情况,my_entity
e1456,琼海地出现城市内涝,my_entity
e1457,鸭绿江丹东段,my_entity
e1458,抚顺三县四区,my_entity
e1459,更安全场所,my_entity
e1460,抗洪能力超18年前,my_entity
e1461,建成体系,my_entity
e1462,中秋节假期,my_entity
e1463,引发等山洪灾害造成26人遇难75人失踪,my_entity
e1464,三个地市,my_entity
e1465,统筹,my_entity
e1466,防汛级应急响应,my_entity
e1467,伊犁州新源县发生洪水灾害,my_entity
e1468,预警信息,my_entity
e1469,复涨,my_entity
e1470,潼南县委,my_entity
e1471,各地市官方启动搜救工作,my_entity
e1472,黄凤萍,my_entity
e1473,加强组织,my_entity
e1474,滑动迹象,my_entity
e1475,成都周边,my_entity
e1476,所有行政村,my_entity
e1477,多条河流出槽,my_entity
e1478,江西省防总升级,my_entity
e1479,基础工程,my_entity
e1480,百余民众困情况,my_entity
e1481,一片泽国,my_entity
e1482,当地负责人到达救灾现场,my_entity
e1483,洪涝灾害致160.8万人受灾两部门,my_entity
e1484,桂中,my_entity
e1485,二站段大坝,my_entity
e1486,三轮强降雨袭击,my_entity
e1487,抗洪突击队,my_entity
e1488,洪灾致85人死亡习近平李克强,my_entity
e1489,累计降水量达163毫米,my_entity
e1490,蓝色警报,my_entity
e1491,云南省普洱市景谷县导致该县正兴镇发生洪涝灾害,my_entity
e1492,气象观测站,my_entity
e1493,街道一片汪洋,my_entity
e1494,不遇30年,my_entity
e1495,束庆鹏,my_entity
e1496,孤岛,my_entity
e1497,定西地,my_entity
e1498,南部沿海,my_entity
e1499,车辆,my_entity
e1500,秘书长刘宁,my_entity
e1501,阳泉,my_entity
e1502,率工作组,my_entity
e1503,木材生产基地,my_entity
e1504,保障抢险通信畅通,my_entity
e1505,放心水饭,my_entity
e1506,林区桥梁,my_entity
e1507,新疆已有88个县市相继发生多种灾害,my_entity
e1508,降小,my_entity
e1509,安化县各地,my_entity
e1510,树冠,my_entity
e1511,气象灾害暴雨级应急响应,my_entity
e1512,兰州市永登县,my_entity
e1513,局地强降雨防范工作,my_entity
e1514,中下游省份江西76.4万人受灾,my_entity
e1515,莎车县山洪过后现场,my_entity
e1516,上乡镇降雨量,my_entity
e1517,城固县官方,my_entity
e1518,河网区,my_entity
e1519,全国出现区域性强降雨过程,my_entity
e1520,沿街房屋,my_entity
e1521,汉江流域上游,my_entity
e1522,出动党员,my_entity
e1523,民众众,my_entity
e1524,雷击,my_entity
e1525,全国九成,my_entity
e1526,应对措施,my_entity
e1527,刚刚,my_entity
e1528,金寨一带,my_entity
e1529,安庆,my_entity
e1530,吉林重灾区,my_entity
e1531,四川陕西遭暴雨灾害官方,my_entity
e1532,新增死亡人员中,my_entity
e1533,数十人,my_entity
e1534,百色市田林县,my_entity
e1535,大部分地区处于主汛期,my_entity
e1536,很简单,my_entity
e1537,鸣笛,my_entity
e1538,全区安排1000件帐篷,my_entity
e1539,鄱阳湖星子站水位保持中水位,my_entity
e1540,支流水位超过特大洪水值,my_entity
e1541,张家界永定区大坪站358.2毫米,my_entity
e1542,多地,my_entity
e1543,龙岩地,my_entity
e1544,方便面食品,my_entity
e1545,遭天水市中东部,my_entity
e1546,阿克苏地区消防支队,my_entity
e1547,鲜嫩叶子,my_entity
e1548,据吉林省民政厅公布数据,my_entity
e1549,新疆,my_entity
e1550,尹相美,my_entity
e1551,全部,my_entity
e1552,洪峰水位,my_entity
e1553,各地克服麻痹思想,my_entity
e1554,很大困难,my_entity
e1555,镇南街,my_entity
e1556,下拨800万元资金,my_entity
e1557,沈吉铁路,my_entity
e1558,云南省巧家县小河镇,my_entity
e1559,东部东部降小,my_entity
e1560,改补种面积,my_entity
e1561,卫生工作开展,my_entity
e1562,一个背包,my_entity
e1563,造成受灾,my_entity
e1564,多种举措,my_entity
e1565,三门峡市委,my_entity
e1566,民政部消息,my_entity
e1567,砖块,my_entity
e1568,及时,my_entity
e1569,监测功能,my_entity
e1570,未来一段时间,my_entity
e1571,拉网式搜救,my_entity
e1572,截至,my_entity
e1573,进村公路桥涵,my_entity
e1574,铜仁市印江自治县杨柳乡中山村翁谷溪水库,my_entity
e1575,强雷电,my_entity
e1576,重庆巫溪降雨量,my_entity
e1577,湘中以南,my_entity
e1578,精准预报工作,my_entity
e1579,泥石流夷为平地,my_entity
e1580,水利专家们,my_entity
e1581,山东确保稳定,my_entity
e1582,西南地区东部,my_entity
e1583,暴雨灾害导致37人死亡,my_entity
e1584,山腰,my_entity
e1585,当地官方,my_entity
e1586,甘南藏族自治州夏河县,my_entity
e1587,防洪软肋,my_entity
e1588,宁夏段,my_entity
e1589,昆明水文站水位,my_entity
e1590,部分地区遭受洪涝灾害造成人员伤亡,my_entity
e1591,黑河,my_entity
e1592,新疆塔里木盆地,my_entity
e1593,此轮雨情,my_entity
e1594,湖南迎来新一轮强降水,my_entity
e1595,灾区下小雨,my_entity
e1596,北方地区吉林,my_entity
e1597,父母,my_entity
e1598,时间,my_entity
e1599,栾庆伟,my_entity
e1600,部分地区遭受袭击,my_entity
e1601,仁怀市龙源乡182.3毫米,my_entity
e1602,临时水源地,my_entity
e1603,新安江泄洪,my_entity
e1604,关注新情况,my_entity
e1605,据民政部网站消息,my_entity
e1606,商场,my_entity
e1607,三条河道,my_entity
e1608,天河南,my_entity
e1609,让的,my_entity
e1610,中小河流,my_entity
e1611,行政首长负责制,my_entity
e1612,旱涝转,my_entity
e1613,部分地区50-100毫米降雨,my_entity
e1614,重灾区清原县,my_entity
e1615,子堤,my_entity
e1616,居民房屋进水,my_entity
e1617,还有三个站点水位超过警戒水位,my_entity
e1618,民主村,my_entity
e1619,超汛限水位运行,my_entity
e1620,排危除危工作,my_entity
e1621,楚雄州,my_entity
e1622,湖南省委书记周强,my_entity
e1623,新余全市,my_entity
e1624,漂流项目,my_entity
e1625,安置灾民王瑞程,my_entity
e1626,高温范围缩小,my_entity
e1627,小河镇停电,my_entity
e1628,河道堵塞,my_entity
e1629,暴裂主输水管,my_entity
e1630,往返途中安全,my_entity
e1631,以上县,my_entity
e1632,防汛,my_entity
e1633,解放军官兵帮助,my_entity
e1634,吉林省摆,my_entity
e1635,抢修之中,my_entity
e1636,有路基塌陷情况,my_entity
e1637,东北部局部,my_entity
e1638,北海机场,my_entity
